problem,method,seed,iterations,final_objective,best_objective,final_primal,final_dual,final_rho,rho_changes,final_status,deploy_loss,continuous_loss,teacher_weight_rel_error,rho0,base_method,wall_time_sec,deploy_rel_error,weight_rel_error,bits,num_blocks,rho_min,rho_max
tiny_llm_ptq,online_ogd_task_aware_rho0_1,2,100,0.15632555692005606,0.03452574687619056,7.640102030108532,11.121972149350295,1.0523470845539236,100,running,,,,1.0,online_ogd_task_aware,2.216678700002376,0.3592269509853969,0.31630477274177826,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_1,2,100,0.29319823142806073,0.03452574687619056,6.210289509592955,18.22156225594973,2.1997018878246912,100,running,,,,1.0,online_ogd_task_feasibility,2.219745000009425,0.31791408245691943,0.28914227490111494,4,7,,
tiny_llm_ptq,online_ogd_rho0_10,2,100,0.10416363798580533,0.1040120699341231,7.943581243557259,8.082198464077162,0.7147915365977983,100,running,,,,10.0,online_ogd,1.7228059000335634,0.3591686431383357,0.32152783922885037,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_10,2,100,0.1534923194471479,0.14886682158849132,7.252982431682756,10.766237713766186,1.0422456719371673,100,running,,,,10.0,online_ogd_task_aware,1.9193292999989353,0.34059558056141664,0.3056529099646593,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_10,2,100,0.31746706689367354,0.26191399307218466,6.052686662498094,19.1222052217369,2.4185837690262524,100,running,,,,10.0,online_ogd_task_feasibility,3.448449499963317,0.31833766190893903,0.28704376532328685,4,7,,
tiny_llm_ptq,online_ogd_rho0_100,2,100,0.10487175899560698,0.10462088941182772,7.848853985545153,8.104844394880894,0.7195964885573,100,running,,,,100.0,online_ogd,2.5531974000041373,0.3560495348973175,0.3182375279258946,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_100,2,100,0.1483472143609378,0.1483472143609378,7.2421007819870304,10.454703511309345,1.0366762834217969,100,running,,,,100.0,online_ogd_task_aware,1.7785945999785326,0.3417803832911101,0.30782320867967244,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_100,2,100,0.3204095417130594,0.3204095417130594,6.124041726470735,19.442201204652164,2.46381409484891,100,running,,,,100.0,online_ogd_task_feasibility,1.335039199970197,0.322241971246949,0.2887579252947789,4,7,,
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.01,0,100,0.09931725326655577,2.7046705351734277e-05,7.482855719281496,7.442362689587482,0.7066618364862464,100,running,,,,0.01,vector_online_ogd,1.2735925000160933,0.3440025958473935,0.3129343939841426,4,7,0.6629618122235196,0.7330388911996423
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.01,0,100,0.09883837268521824,2.7046705351734277e-05,7.214434426816232,7.344656887982647,0.7143524377507517,100,running,,,,0.01,vector_task_aware,1.6969645000062883,0.33330154787199157,0.3071228679870199,4,7,0.6471368570044761,0.7923471672938417
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.01,0,100,0.1550195270418016,2.7046705351734277e-05,6.371691502176529,10.299738035510845,1.2038599315084693,100,running,,,,0.01,vector_task_feasibility,2.2187810000032187,0.3250067732308628,0.29736638947934463,4,7,1.1425596917672893,1.23782991958754
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.1,0,100,0.10159647305601528,0.0015440479746003802,7.30895899806964,7.473677993882309,0.71522518699524,100,running,,,,0.1,vector_online_ogd,1.9338732999749482,0.33812455606890357,0.30592277809908636,4,7,0.6734889522542616,0.7415862089773239
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.1,0,100,0.12065360242099822,0.0015440479746003802,7.070373086341301,8.57250868743331,0.848871736865888,100,running,,,,0.1,vector_task_aware,1.8159025000059046,0.33653938562817637,0.30498384241994975,4,7,0.7612367932439829,0.9200705912018272
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.1,0,100,0.1931907111336744,0.0015440479746003802,5.74463568171379,12.243496876705988,1.5626032605340445,100,running,,,,0.1,vector_task_feasibility,1.8664512999821454,0.31517201340217016,0.29200923689881547,4,7,1.421787511166156,1.7012661093230974
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_1,0,100,0.10123079333952155,0.033343998440322924,7.457580312332658,7.504524443047709,0.721098776655393,100,running,,,,1.0,vector_online_ogd,1.640769400051795,0.34983696124754105,0.3115819735264052,4,7,0.6806113322384673,0.7479364349683901
